cbsa,cbsa_name,year,num_quant,min,jobs,cluster_jobs,tr_ct,high_ct,cluster_ct,cluster_share,job_share
13820,"Birmingham-Hoover, AL",2010,95th percentile,0.25,477549,131256,264,2,11,0.041666666666666664,27.48534705339138
13820,"Birmingham-Hoover, AL",2010,80th percentile,0.25,477549,220160,264,24,28,0.10606060606060606,46.10207538912237
13820,"Birmingham-Hoover, AL",2015,90th percentile,0.25,508196,198691,264,5,21,0.07954545454545454,39.097316783288335
13820,"Birmingham-Hoover, AL",2015,95th percentile,0.25,508196,146187,264,1,12,0.045454545454545456,28.765869861234645
13820,"Birmingham-Hoover, AL",2015,80th percentile,0.25,508196,227421,264,25,27,0.10227272727272728,44.75064738801564
14260,"Boise City, ID",2010,90th percentile,0.25,255290,96049,95,0,9,0.09473684210526316,37.62348701476752
14260,"Boise City, ID",2010,95th percentile,0.25,255290,58627,95,0,4,0.042105263157894736,22.964863488581614
14260,"Boise City, ID",2010,80th percentile,0.25,255290,124918,95,1,18,0.18947368421052632,48.93180304751459
14260,"Boise City, ID",2015,90th percentile,0.25,294067,108051,95,1,8,0.08421052631578947,36.74366725950209
14260,"Boise City, ID",2015,95th percentile,0.25,294067,69047,95,0,4,0.042105263157894736,23.48002326000537
14260,"Boise City, ID",2015,80th percentile,0.25,294067,135638,95,3,16,0.16842105263157894,46.12486270135717
14460,"Boston-Cambridge-Newton, MA-NH",2010,90th percentile,0.25,186150,46291,90,0,9,0.1,24.8675799086758
14460,"Boston-Cambridge-Newton, MA-NH",2010,95th percentile,0.25,186150,15660,90,0,4,0.044444444444444446,8.412570507655117
14460,"Boston-Cambridge-Newton, MA-NH",2010,80th percentile,0.25,186150,74328,90,1,17,0.18888888888888888,39.92908944399678
14460,"Boston-Cambridge-Newton, MA-NH",2015,90th percentile,0.25,2597474,336930,1e3,91,9,0.009,12.971448414883074
14460,"Boston-Cambridge-Newton, MA-NH",2015,95th percentile,0.25,2597474,336930,1e3,41,9,0.009,12.971448414883074
14460,"Boston-Cambridge-Newton, MA-NH",2015,80th percentile,0.25,2597474,415694,1e3,188,12,0.012,16.00377905611375
14860,"Bridgeport-Stamford-Norwalk, CT",2010,90th percentile,0.25,405003,103711,209,5,15,0.07177033492822966,25.607464636064424
14860,"Bridgeport-Stamford-Norwalk, CT",2010,95th percentile,0.25,405003,69779,209,1,9,0.0430622009569378,17.22925509193759
14860,"Bridgeport-Stamford-Norwalk, CT",2010,80th percentile,0.25,405003,139278,209,19,22,0.10526315789473684,34.38937489351931
14860,"Bridgeport-Stamford-Norwalk, CT",2015,90th percentile,0.25,429985,108642,209,6,14,0.06698564593301436,25.266462783585474
14860,"Bridgeport-Stamford-Norwalk, CT",2015,95th percentile,0.25,429985,73540,209,1,9,0.0430622009569378,17.10292219496029
14860,"Bridgeport-Stamford-Norwalk, CT",2015,80th percentile,0.25,429985,135465,209,24,17,0.08133971291866028,31.504587369326835
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2010,90th percentile,0.25,542353,163764,295,13,16,0.05423728813559322,30.195094338926857
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2010,95th percentile,0.25,542353,99436,295,4,10,0.03389830508474576,18.33418456245287
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2010,80th percentile,0.25,542353,182195,295,40,19,0.06440677966101695,33.59343453433465
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2015,90th percentile,0.25,547851,145084,295,15,14,0.04745762711864407,26.482382983694468
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2015,95th percentile,0.25,547851,90803,295,5,9,0.030508474576271188,16.574397053213374
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2015,80th percentile,0.25,547851,176780,295,40,19,0.06440677966101695,32.2678976583049
15980,"Cape Coral-Fort Myers, FL",2010,90th percentile,0.25,179096,68636,166,1,15,0.09036144578313253,38.32358064948407
15980,"Cape Coral-Fort Myers, FL",2010,95th percentile,0.25,179096,51718,166,0,8,0.04819277108433735,28.877250189842318
15980,"Cape Coral-Fort Myers, FL",2010,80th percentile,0.25,179096,96429,166,9,24,0.14457831325301204,53.84207352481351
15980,"Cape Coral-Fort Myers, FL",2015,90th percentile,0.25,234332,82496,166,2,14,0.08433734939759036,35.20475223187614
15980,"Cape Coral-Fort Myers, FL",2015,95th percentile,0.25,234332,53174,166,0,8,0.04819277108433735,22.69173651059181
15980,"Cape Coral-Fort Myers, FL",2015,80th percentile,0.25,234332,114383,166,8,25,0.15060240963855423,48.81236877592476
16700,"Charleston-North Charleston, SC",2010,90th percentile,0.25,270640,97234,155,2,13,0.08387096774193549,35.927431274017145
16700,"Charleston-North Charleston, SC",2010,95th percentile,0.25,270640,47347,155,2,5,0.03225806451612903,17.494457582027785
16700,"Charleston-North Charleston, SC",2010,80th percentile,0.25,270640,148346,155,7,24,0.15483870967741936,54.81303576707065
16700,"Charleston-North Charleston, SC",2015,90th percentile,0.25,318619,102434,155,5,10,0.06451612903225806,32.14936962328047
16700,"Charleston-North Charleston, SC",2015,95th percentile,0.25,318619,55512,155,1,6,0.03870967741935484,17.422689795649347
16700,"Charleston-North Charleston, SC",2015,80th percentile,0.25,318619,157722,155,10,21,0.13548387096774195,49.50175601580571
16740,"Charlotte-Concord-Gastonia, NC-SC",2010,90th percentile,0.25,910853,198388,538,39,14,0.026022304832713755,21.78046292870529
16740,"Charlotte-Concord-Gastonia, NC-SC",2010,95th percentile,0.25,910853,167555,538,15,11,0.020446096654275093,18.39539420740778
16740,"Charlotte-Concord-Gastonia, NC-SC",2010,80th percentile,0.25,910853,215108,538,91,16,0.02973977695167286,23.616104903864837
16740,"Charlotte-Concord-Gastonia, NC-SC",2015,90th percentile,0.25,1136354,262965,539,38,15,0.027829313543599257,23.141116236665688
16740,"Charlotte-Concord-Gastonia, NC-SC",2015,95th percentile,0.25,1136354,226588,539,14,12,0.022263450834879406,19.93991309046301
16740,"Charlotte-Concord-Gastonia, NC-SC",2015,80th percentile,0.25,1136354,303528,539,88,19,0.03525046382189239,26.7106905066555
16860,"Chattanooga, TN-GA",2010,90th percentile,0.25,218561,71393,119,1,10,0.08403361344537816,32.665022579508694
16860,"Chattanooga, TN-GA",2010,95th percentile,0.25,218561,48757,119,0,5,0.04201680672268908,22.308188560630672
16860,"Chattanooga, TN-GA",2010,80th percentile,0.25,218561,102580,119,5,18,0.15126050420168066,46.93426549109859
16860,"Chattanooga, TN-GA",2015,90th percentile,0.25,236345,70003,119,0,11,0.09243697478991597,29.61898918953225
16860,"Chattanooga, TN-GA",2015,95th percentile,0.25,236345,45735,119,0,5,0.04201680672268908,19.350948824811187
16860,"Chattanooga, TN-GA",2015,80th percentile,0.25,236345,123517,119,3,20,0.16806722689075632,52.26131291121031
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2010,90th percentile,0.25,4161510,450812,2208,215,5,0.0022644927536231885,10.832894790592839
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2010,95th percentile,0.25,4161510,418666,2208,106,4,0.0018115942028985507,10.060434794101178
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2010,80th percentile,0.25,4161510,490292,2208,435,6,0.002717391304347826,11.781588894415728
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2015,90th percentile,0.25,4480793,459720,2204,216,4,0.0018148820326678765,10.259791068232788
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2015,95th percentile,0.25,4480793,422867,2204,107,3,0.0013611615245009074,9.437325044919504
16980,"Chicago-Naperville-Elgin, IL-IN-WI",2015,80th percentile,0.25,4480793,497465,2204,435,5,0.002268602540834846,11.102164282081318
17140,"Cincinnati, OH-KY-IN",2010,90th percentile,0.25,941995,191014,497,35,14,0.028169014084507043,20.27760232272995
17140,"Cincinnati, OH-KY-IN",2010,95th percentile,0.25,941995,121952,497,16,8,0.01609657947686117,12.94614090308335
17140,"Cincinnati, OH-KY-IN",2010,80th percentile,0.25,941995,286738,497,77,22,0.04426559356136821,30.439439699786092
17140,"Cincinnati, OH-KY-IN",2015,90th percentile,0.25,1015975,209579,498,36,13,0.02610441767068273,20.62836191835429
17140,"Cincinnati, OH-KY-IN",2015,95th percentile,0.25,1015975,116702,498,18,6,0.012048192771084338,11.486699968011024
17140,"Cincinnati, OH-KY-IN",2015,80th percentile,0.25,1015975,322279,498,78,21,0.04216867469879518,31.721154555968408
17460,"Cleveland-Elyria, OH",2010,90th percentile,0.25,957557,222566,633,52,11,0.017377567140600316,23.24310719884038
17460,"Cleveland-Elyria, OH",2010,95th percentile,0.25,957557,184657,633,23,8,0.01263823064770932,19.28417838311453
17460,"Cleveland-Elyria, OH",2010,80th percentile,0.25,957557,249935,633,113,13,0.020537124802527645,26.101318250506232
17460,"Cleveland-Elyria, OH",2015,90th percentile,0.25,1016398,257477,634,50,13,0.02050473186119874,25.332300929360347
17460,"Cleveland-Elyria, OH",2015,95th percentile,0.25,1016398,223016,634,20,11,0.017350157728706624,21.941798390000766
17460,"Cleveland-Elyria, OH",2015,80th percentile,0.25,1016398,307384,634,109,17,0.026813880126182965,30.24248375144382
17820,"Colorado Springs, CO",2010,90th percentile,0.25,212776,68151,136,1,12,0.08823529411764706,32.02945820957251
17820,"Colorado Springs, CO",2010,95th percentile,0.25,212776,42621,136,0,6,0.04411764705882353,20.030924540361696
17820,"Colorado Springs, CO",2010,80th percentile,0.25,212776,105173,136,5,22,0.16176470588235295,49.428976952287854
17820,"Colorado Springs, CO",2015,90th percentile,0.25,247029,75888,136,1,12,0.08823529411764706,30.72027980520506
17820,"Colorado Springs, CO",2015,95th percentile,0.25,247029,44603,136,0,6,0.04411764705882353,18.055774828056627
17820,"Colorado Springs, CO",2015,80th percentile,0.25,247029,116423,136,5,22,0.16176470588235295,47.12928441599974
17900,"Columbia, SC",2010,90th percentile,0.25,344676,130607,191,5,14,0.07329842931937172,37.89268762548016
17900,"Columbia, SC",2010,95th percentile,0.25,344676,106465,191,0,9,0.04712041884816754,30.888428553191982
17900,"Columbia, SC",2010,80th percentile,0.25,344676,160360,191,17,21,0.1099476439790576,46.52485232508211
17900,"Columbia, SC",2015,90th percentile,0.25,378058,122613,191,4,15,0.078534031413612565,32.43232519877902
17900,"Columbia, SC",2015,95th percentile,0.25,378058,84318,191,0,9,0.04712041884816754,22.302927064101276
17900,"Columbia, SC",2015,80th percentile,0.25,378058,168232,191,13,25,0.13089005235602094,44.49899221812526
18140,"Columbus, OH",2010,90th percentile,0.25,877731,251851,433,28,15,0.03464203233256351,28.69341518073305
18140,"Columbus, OH",2010,95th percentile,0.25,877731,209511,433,11,10,0.023094688221709007,23.869613811065122
18140,"Columbus, OH",2010,80th percentile,0.25,877731,269207,433,69,17,0.03926096997690531,30.670786379881765
18140,"Columbus, OH",2015,90th percentile,0.25,999665,286533,433,28,15,0.03464203233256351,28.662902072194186
18140,"Columbus, OH",2015,95th percentile,0.25,999665,237597,433,11,10,0.023094688221709007,23.767662166825886
18140,"Columbus, OH",2015,80th percentile,0.25,999665,324508,433,67,19,0.04387990762124711,32.46167466101144
19100,"Dallas-Fort Worth-Arlington, TX",2010,90th percentile,0.25,2885405,563774,1324,118,14,0.010574018126888218,19.538816907851757
19100,"Dallas-Fort Worth-Arlington, TX",2010,95th percentile,0.25,2885405,500572,1324,54,12,0.00906344410876133,17.348413827521615
19100,"Dallas-Fort Worth-Arlington, TX",2010,80th percentile,0.25,2885405,632798,1324,248,16,0.012084592145015106,21.93099408921798
19100,"Dallas-Fort Worth-Arlington, TX",2015,90th percentile,0.25,3372034,733095,1323,114,18,0.013605442176870748,21.74043915334187
19100,"Dallas-Fort Worth-Arlington, TX",2015,95th percentile,0.25,3372034,595585,1323,52,14,0.010582010582010581,17.662485016461872
19100,"Dallas-Fort Worth-Arlington, TX",2015,80th percentile,0.25,3372034,771084,1323,245,19,0.01436130007558579,22.86702921738037
19380,"Dayton, OH",2010,90th percentile,0.25,320621,91133,209,8,12,0.05741626794258373,28.42390236447394
19380,"Dayton, OH",2010,95th percentile,0.25,320621,50963,209,4,6,0.028708133971291867,15.89509108885569
19380,"Dayton, OH",2010,80th percentile,0.25,320621,125049,209,21,20,0.09569377990430622,39.002124003106466
19380,"Dayton, OH",2015,90th percentile,0.25,354598,110227,209,6,14,0.06698564593301436,31.08505970140836
19380,"Dayton, OH",2015,95th percentile,0.25,354598,77462,209,2,8,0.03827751196172249,21.845018866434668
19380,"Dayton, OH",2015,80th percentile,0.25,354598,148875,209,19,22,0.10526315789473684,41.98416234722136
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2010,90th percentile,0.25,170036,52106,133,3,10,0.07518796992481203,30.644098896704225
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2010,95th percentile,0.25,170036,44004,133,0,6,0.045112781954887216,25.87922557576043
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2010,80th percentile,0.25,170036,75882,133,8,18,0.13533834586466165,44.627020160436615
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015,90th percentile,0.25,184115,60084,133,1,12,0.09022556390977443,32.633951606333
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015,95th percentile,0.25,184115,34661,133,0,6,0.045112781954887216,18.825733916302312
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015,80th percentile,0.25,184115,74471,133,10,16,0.12030075187969924,40.44808950927409
19740,"Denver-Aurora-Lakewood, CO",2010,90th percentile,0.25,1212658,268916,619,46,15,0.024232633279483037,22.1757494693475
19740,"Denver-Aurora-Lakewood, CO",2010,95th percentile,0.25,1212658,222271,619,19,11,0.017770597738287562,18.329240395890682
19740,"Denver-Aurora-Lakewood, CO",2010,80th percentile,0.25,1212658,340511,619,104,19,0.030694668820678513,28.079722394937402
19740,"Denver-Aurora-Lakewood, CO",2015,90th percentile,0.25,1404705,288946,619,48,13,0.0210016155088853,20.56987054221349
19740,"Denver-Aurora-Lakewood, CO",2015,95th percentile,0.25,1404705,250256,619,20,10,0.01615508885298869,17.81555557928533
19740,"Denver-Aurora-Lakewood, CO",2015,80th percentile,0.25,1404705,369081,619,106,17,0.027463651050080775,26.27462705692654
19780,"Des Moines-West Des Moines, IA",2010,90th percentile,0.25,309227,118182,131,3,10,0.07633587786259542,38.218525549192016
19780,"Des Moines-West Des Moines, IA",2010,95th percentile,0.25,309227,87929,131,1,5,0.03816793893129771,28.435097840744827
19780,"Des Moines-West Des Moines, IA",2010,80th percentile,0.25,309227,149076,131,10,16,0.12213740458015267,48.20924434153551
19780,"Des Moines-West Des Moines, IA",2015,90th percentile,0.25,348252,130330,131,5,8,0.061068702290076333,37.42404925169131
19780,"Des Moines-West Des Moines, IA",2015,95th percentile,0.25,348252,85843,131,2,4,0.030534351145038167,24.649678968103558
19780,"Des Moines-West Des Moines, IA",2015,80th percentile,0.25,348252,159658,131,12,14,0.10687022900763359,45.84553713977235
19820,"Detroit-Warren-Dearborn, MI",2010,90th percentile,0.25,1657054,237754,1295,117,12,0.009266409266409266,14.347993487236987
19820,"Detroit-Warren-Dearborn, MI",2010,95th percentile,0.25,1657054,214681,1295,53,11,0.008494208494208495,12.95558261830936
19820,"Detroit-Warren-Dearborn, MI",2010,80th percentile,0.25,1657054,251899,1295,246,13,0.010038610038610039,15.201616845317051
19820,"Detroit-Warren-Dearborn, MI",2015,90th percentile,0.25,1881505,294415,1294,117,12,0.00927357032457496,15.64784574051092
19820,"Detroit-Warren-Dearborn, MI",2015,95th percentile,0.25,1881505,294415,1294,52,12,0.00927357032457496,15.64784574051092
19820,"Detroit-Warren-Dearborn, MI",2015,80th percentile,0.25,1881505,294415,1294,246,12,0.00927357032457496,15.64784574051092
21340,"El Paso, TX",2010,90th percentile,0.25,319710,127475,161,1,15,0.09316770186335403,39.87207156485565
21340,"El Paso, TX",2010,95th percentile,0.25,319710,85224,161,0,8,0.049689440993788817,26.656657595946324
21340,"El Paso, TX",2010,80th percentile,0.25,319710,191131,161,3,29,0.18012422360248448,59.78261549529261
21340,"El Paso, TX",2015,90th percentile,0.25,297907,125149,162,0,16,0.09876543209876543,42.009419046883764
21340,"El Paso, TX",2015,95th percentile,0.25,297907,83e3,162,0,8,0.04938271604938271,27.86104388282249
21340,"El Paso, TX",2015,80th percentile,0.25,297907,170195,162,6,26,0.16049382716049382,57.13024534502378
23420,"Fresno, CA",2010,90th percentile,0.25,324568,96620,198,3,16,0.08080808080808081,29.768800374651843
23420,"Fresno, CA",2010,95th percentile,0.25,324568,69546,198,0,9,0.045454545454545456,21.427250992087945
23420,"Fresno, CA",2010,80th percentile,0.25,324568,123604,198,17,22,0.1111111111111111,38.082620591062586
23420,"Fresno, CA",2015,90th percentile,0.25,349119,99146,199,2,17,0.08542713567839195,28.39891269166101
23420,"Fresno, CA",2015,95th percentile,0.25,349119,63579,199,0,9,0.04522613065326633,18.211268936952727
23420,"Fresno, CA",2015,80th percentile,0.25,349119,116645,199,17,22,0.11055276381909548,33.41124373064772
24340,"Grand Rapids-Wyoming, MI",2010,90th percentile,0.25,453399,124121,205,6,14,0.06829268292682927,27.375666907073022
24340,"Grand Rapids-Wyoming, MI",2010,95th percentile,0.25,453399,77572,205,3,7,0.03414634146341464,17.10899230038002
24340,"Grand Rapids-Wyoming, MI",2010,80th percentile,0.25,453399,172108,205,20,21,0.1024390243902439,37.95950145456871
24340,"Grand Rapids-Wyoming, MI",2015,90th percentile,0.25,518941,131391,205,6,14,0.06829268292682927,25.31906324611083
24340,"Grand Rapids-Wyoming, MI",2015,95th percentile,0.25,518941,73249,205,3,7,0.03414634146341464,14.115092081758812
24340,"Grand Rapids-Wyoming, MI",2015,80th percentile,0.25,518941,184265,205,18,23,0.11219512195121951,35.50789010696784
24660,"Greensboro-High Point, NC",2010,90th percentile,0.25,332451,105045,168,4,12,0.07142857142857142,31.597137623288845
24660,"Greensboro-High Point, NC",2010,95th percentile,0.25,332451,76622,168,0,8,0.047619047619047616,23.047607015770748
24660,"Greensboro-High Point, NC",2010,80th percentile,0.25,332451,153493,168,11,22,0.13095238095238096,46.170112287224285
24660,"Greensboro-High Point, NC",2015,90th percentile,0.25,349062,108342,168,3,13,0.07738095238095238,31.038039087611942
24660,"Greensboro-High Point, NC",2015,95th percentile,0.25,349062,76614,168,0,8,0.047619047619047616,21.948536363167577
24660,"Greensboro-High Point, NC",2015,80th percentile,0.25,349062,142123,168,12,21,0.125,40.71568947636809
